# Cumulative draw count per number at each draw within the year
# Each value shows total times the number had been drawn by that draw_in_year
number	year	total_draws_in_year	cumulative_counts
1	2000	57	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	7	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9
1	2001	104	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	5	5	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	13	14	14	15	15	15	15
1	2002	104	0	0	0	0	0	0	0	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	7	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	12	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
1	2003	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9
1	2004	104	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	3	3	3	4	4	4	4	4	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	9	9	10	10	10	11	12	12	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	14	14
1	2005	105	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	3	3	3	3	3	3	3	4	4	4	4	4	5	5	5	5	5	5	5	5	5	6	6	6	6	6	7	7	7	7	7	7	7	7	8	8	8	8	9	9	9	9	9	9	10	10	10	10	11	11	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15
1	2006	104	0	0	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	9	9	9	9	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	12	13	13	14	14	14	14	15	15	16	16	16	16	16	16	16	16	16	16	16	16	17
1	2007	104	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	8	8	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	12	12	12	12	12	12	13	13	13	13	13	13	13
1	2008	105	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	12	12	12
1	2009	104	0	0	0	1	1	1	1	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	9	9	9	9	9	9	9	10	10	10	10	10	10	10
1	2010	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	5	5	5	5	5	5	5	6	6	6	6	7	7	7	7	8	8	8	9	9	9	9	9	9	9	9	9	9
