Date	1	2	3	4	5	6	SZ
1974-01-05	8	17	22	31	37	38	-1
1974-01-12	13	15	22	28	37	48	-1
1974-01-19	4	15	21	29	41	44	-1
1974-01-26	7	12	14	26	35	44	-1
1974-02-02	1	12	20	30	38	39	-1
1974-02-09	10	14	17	19	31	32	-1
1974-02-16	2	3	25	26	33	46	-1
1974-02-23	3	7	8	15	20	41	-1
1974-03-02	2	3	8	17	22	49	-1
1974-03-09	20	30	32	38	39	40	-1
1974-03-16	5	7	8	26	31	40	-1
1974-03-23	12	13	17	18	32	45	-1
1974-03-30	4	7	20	24	37	47	-1
1974-04-06	4	21	22	24	29	48	-1
1974-04-13	1	7	32	39	47	49	-1
1974-04-20	23	30	41	42	45	47	-1
1974-04-27	24	26	27	31	38	45	-1
1974-05-04	3	6	12	26	33	45	-1
1974-05-11	6	15	19	26	44	45	-1
1974-05-18	20	36	37	41	43	48	-1
1974-05-25	10	11	28	29	35	48	-1
1974-06-01	6	16	38	41	44	48	-1
1974-06-08	16	21	22	25	27	36	-1
1974-06-15	3	4	16	20	24	39	-1
1974-06-22	5	8	20	30	33	49	-1
1974-06-29	13	28	30	37	43	49	-1
1974-07-06	1	2	5	21	36	40	-1
1974-07-13	2	7	22	25	26	35	-1
1974-07-20	1	2	26	27	33	41	-1
1974-07-27	19	20	27	29	31	39	-1
1974-08-03	2	12	16	21	29	45	-1
1974-08-10	4	7	10	12	19	42	-1
1974-08-17	27	30	31	36	38	47	-1
1974-08-24	6	12	21	36	45	47	-1
1974-08-31	11	14	17	30	31	44	-1
1974-09-07	3	8	15	22	23	27	-1
1974-09-14	3	13	24	26	32	37	-1
1974-09-21	12	17	31	36	37	39	-1
1974-09-28	3	4	6	16	23	46	-1
1974-10-05	3	16	24	35	44	49	-1
1974-10-12	1	5	22	24	27	28	-1
1974-10-19	13	15	21	22	31	33	-1
1974-10-26	12	20	31	42	46	48	-1
1974-11-02	6	9	35	38	39	45	-1
1974-11-09	2	27	29	32	45	47	-1
1974-11-16	22	28	29	43	46	48	-1
1974-11-23	12	27	28	32	41	42	-1
1974-11-30	8	19	22	29	32	40	-1
1974-12-07	10	14	22	27	32	49	-1
1974-12-14	6	9	14	42	45	48	-1
1974-12-21	9	10	17	20	22	47	-1
1974-12-28	6	7	22	23	42	46	-1
