Date	1	2	3	4	5	6	SZ
1982-01-02	2	15	21	24	34	37	-1
1982-01-09	22	26	28	33	44	46	-1
1982-01-16	8	19	21	25	34	48	-1
1982-01-23	8	12	26	27	39	45	-1
1982-01-30	14	19	23	24	25	31	-1
1982-02-06	1	7	14	40	41	47	-1
1982-02-13	4	21	28	30	36	39	-1
1982-02-20	2	12	16	17	33	49	-1
1982-02-27	8	11	24	32	46	47	-1
1982-03-06	24	27	28	31	35	36	-1
1982-03-13	9	11	25	28	41	48	-1
1982-03-20	7	10	14	36	40	48	-1
1982-03-27	25	27	38	39	41	47	-1
1982-04-03	6	26	32	37	42	48	-1
1982-04-10	5	18	21	26	41	42	-1
1982-04-17	6	13	23	35	37	39	-1
1982-04-24	5	12	22	35	38	42	-1
1982-05-01	3	13	17	19	22	40	-1
1982-05-08	5	12	18	24	33	39	-1
1982-05-15	7	14	18	31	32	38	-1
1982-05-22	10	14	17	22	37	38	-1
1982-05-29	3	4	10	12	23	33	-1
1982-06-05	3	5	11	13	21	27	-1
1982-06-12	1	3	12	20	33	37	-1
1982-06-19	1	2	6	11	22	48	-1
1982-06-26	7	11	13	14	21	35	-1
1982-07-03	1	7	13	16	37	39	-1
1982-07-10	1	12	14	21	29	46	-1
1982-07-17	21	27	28	37	39	44	-1
1982-07-24	5	13	26	31	33	38	-1
1982-07-31	18	19	21	28	34	38	-1
1982-08-07	2	14	38	41	46	49	-1
1982-08-14	2	8	17	24	28	37	-1
1982-08-21	6	17	21	34	35	39	-1
1982-08-28	4	11	16	27	28	41	-1
1982-09-04	1	10	28	30	34	35	-1
1982-09-11	1	4	16	20	31	42	-1
1982-09-18	6	7	21	25	33	48	-1
1982-09-25	10	16	26	42	44	48	-1
1982-10-02	3	5	20	33	37	47	-1
1982-10-09	2	18	34	36	38	44	-1
1982-10-16	2	19	25	28	40	47	-1
1982-10-23	3	10	15	27	42	45	-1
1982-10-30	9	14	22	23	38	44	-1
1982-11-06	10	11	20	25	35	47	-1
1982-11-13	9	19	20	27	30	39	-1
1982-11-20	6	13	28	29	32	48	-1
1982-11-27	2	13	17	22	36	45	-1
1982-12-04	3	27	30	38	44	46	-1
1982-12-11	15	18	27	31	33	35	-1
1982-12-18	11	17	24	25	36	46	-1
1982-12-25	10	16	20	21	22	44	-1
