Date	1	2	3	4	5	6	SZ
2019-01-02	5	13	15	17	19	36	4
2019-01-05	4	16	22	31	40	45	8
2019-01-09	7	8	14	22	29	44	7
2019-01-12	4	9	25	31	38	40	6
2019-01-16	5	6	12	13	31	35	4
2019-01-19	6	12	24	29	36	47	9
2019-01-23	6	7	33	35	37	42	3
2019-01-26	16	18	29	31	35	47	6
2019-01-30	7	13	19	22	23	36	6
2019-02-02	3	21	29	30	34	37	3
2019-02-06	5	10	21	22	33	36	5
2019-02-09	2	32	34	39	42	49	2
2019-02-13	5	11	23	31	42	43	9
2019-02-16	6	9	10	11	18	22	7
2019-02-20	5	11	12	19	21	48	2
2019-02-23	8	15	21	27	29	47	1
2019-02-27	11	13	19	20	24	49	2
2019-03-02	38	41	42	46	48	49	6
2019-03-06	1	9	35	37	43	46	5
2019-03-09	8	12	20	22	32	38	6
2019-03-13	15	19	20	33	34	36	5
2019-03-16	10	14	20	22	39	46	1
2019-03-20	4	9	19	40	44	47	3
2019-03-23	3	23	26	29	42	44	8
2019-03-27	10	15	31	36	40	48	1
2019-03-30	3	26	28	29	46	49	4
2019-04-03	2	5	7	9	13	22	6
2019-04-06	12	21	23	32	41	42	3
2019-04-10	1	4	21	22	37	39	4
2019-04-13	4	19	27	29	36	41	1
2019-04-17	11	18	27	38	42	45	6
2019-04-20	6	8	19	25	29	41	8
2019-04-24	1	9	11	44	47	49	1
2019-04-27	2	13	14	19	47	48	5
2019-05-01	4	16	27	31	38	47	6
2019-05-04	1	19	24	29	35	42	8
2019-05-08	5	10	15	16	38	41	7
2019-05-11	10	15	25	31	42	47	0
2019-05-15	13	18	21	35	36	45	9
2019-05-18	11	26	32	39	43	47	4
2019-05-22	6	16	40	41	46	49	6
2019-05-25	1	6	12	15	21	36	9
2019-05-29	2	8	29	32	40	44	2
2019-06-01	3	15	22	25	29	30	7
2019-06-05	2	3	6	11	42	49	7
2019-06-08	1	13	17	21	44	45	4
2019-06-12	2	21	24	41	42	47	1
2019-06-15	4	6	27	33	40	43	3
2019-06-19	4	11	20	23	38	41	3
2019-06-22	10	11	12	21	30	49	3
2019-06-26	13	19	21	34	42	48	8
2019-06-29	1	8	31	34	43	45	1
2019-07-03	2	37	39	42	45	48	7
2019-07-06	19	22	27	40	45	46	9
2019-07-10	3	14	25	30	37	39	9
2019-07-13	3	10	26	29	30	42	3
2019-07-17	8	19	29	40	47	48	5
2019-07-20	5	9	24	29	35	36	2
2019-07-24	1	23	27	39	40	45	9
2019-07-27	5	16	17	21	23	35	6
2019-07-31	1	13	17	22	23	35	7
2019-08-03	2	3	34	40	42	44	7
2019-08-07	15	21	27	30	46	47	2
2019-08-10	1	8	10	16	18	35	2
2019-08-14	3	15	18	30	39	41	1
2019-08-17	2	6	9	28	33	45	0
2019-08-21	12	30	39	44	45	46	9
2019-08-24	5	9	29	38	42	44	1
2019-08-28	10	14	17	22	31	34	3
2019-08-31	2	3	5	17	25	36	4
2019-09-04	27	28	29	34	36	42	4
2019-09-07	9	11	28	29	35	36	3
2019-09-11	3	8	17	28	38	42	1
2019-09-14	16	24	26	31	34	43	7
2019-09-18	18	24	34	44	46	48	8
2019-09-21	12	14	16	23	37	47	6
2019-09-25	5	7	15	23	33	37	8
2019-09-28	13	24	27	30	43	44	7
2019-10-02	3	26	29	31	33	48	0
2019-10-05	8	17	27	36	47	49	5
2019-10-09	2	12	22	32	40	45	8
2019-10-12	4	23	36	42	44	45	7
2019-10-16	5	9	12	17	31	38	8
2019-10-19	4	7	11	33	38	39	9
2019-10-23	1	7	16	19	26	31	5
2019-10-26	1	2	11	17	37	44	6
2019-10-30	11	22	23	28	44	48	9
2019-11-02	6	15	17	21	25	41	3
2019-11-06	7	11	32	39	45	46	4
2019-11-09	9	28	31	33	40	44	7
2019-11-13	17	18	20	29	38	44	0
2019-11-16	1	4	16	25	28	47	1
2019-11-20	2	7	10	18	31	42	0
2019-11-23	5	11	24	26	28	36	5
2019-11-27	1	12	20	33	40	41	9
2019-11-30	5	33	38	42	43	47	5
2019-12-04	12	13	35	45	46	48	2
2019-12-07	2	11	13	19	20	43	4
2019-12-11	14	25	27	32	36	45	5
2019-12-14	4	16	20	31	34	38	8
2019-12-18	6	19	20	25	42	48	4
2019-12-21	4	13	14	20	27	35	5
2019-12-25	17	22	33	36	41	47	2
2019-12-28	7	12	18	19	23	24	2
