Date	1	2	3	4	5	6	SZ
2015-01-03	17	19	28	36	37	38	6
2015-01-07	10	17	41	42	43	46	3
2015-01-10	5	11	19	20	32	43	6
2015-01-14	1	19	33	38	39	46	5
2015-01-17	8	11	22	29	46	47	1
2015-01-21	11	12	15	29	41	48	9
2015-01-24	1	7	18	27	37	47	8
2015-01-28	6	8	22	38	43	47	6
2015-01-31	7	27	42	45	46	47	5
2015-02-04	21	22	29	37	40	49	2
2015-02-07	12	13	14	23	25	47	9
2015-02-11	6	25	26	27	28	47	5
2015-02-14	21	23	29	36	41	42	3
2015-02-18	24	27	31	42	44	46	6
2015-02-21	3	18	31	35	41	42	1
2015-02-25	20	25	27	30	38	43	0
2015-02-28	2	20	25	41	45	49	0
2015-03-04	3	16	22	36	46	48	7
2015-03-07	1	6	7	16	19	41	5
2015-03-11	4	8	10	28	32	42	6
2015-03-14	15	21	23	39	43	48	1
2015-03-18	6	12	23	25	40	46	9
2015-03-21	3	4	5	19	30	41	1
2015-03-25	13	16	19	27	39	48	1
2015-03-28	6	7	26	27	30	46	4
2015-04-01	7	16	22	29	32	38	8
2015-04-04	12	20	23	28	34	43	8
2015-04-08	14	20	37	41	44	47	9
2015-04-11	2	11	15	36	46	47	6
2015-04-15	14	29	33	37	39	46	7
2015-04-18	3	5	14	17	39	44	7
2015-04-22	4	11	21	22	34	35	7
2015-04-25	1	3	7	11	23	36	6
2015-04-29	7	9	20	38	41	43	6
2015-05-02	3	6	7	9	18	45	9
2015-05-06	2	6	26	38	40	43	7
2015-05-09	7	13	14	29	35	41	3
2015-05-13	3	7	20	27	39	49	1
2015-05-16	14	15	16	34	40	47	5
2015-05-20	2	11	26	30	33	38	7
2015-05-23	4	6	14	27	28	46	0
2015-05-27	4	8	11	12	14	29	2
2015-05-30	2	3	11	24	31	44	0
2015-06-03	8	20	23	24	37	48	6
2015-06-06	15	16	22	29	41	48	0
2015-06-10	2	12	22	34	40	45	0
2015-06-13	1	4	5	18	26	43	0
2015-06-17	8	12	15	37	41	48	2
2015-06-20	6	16	21	32	35	38	4
2015-06-24	16	20	31	33	42	45	3
2015-06-27	3	19	28	29	33	41	7
2015-07-01	10	11	35	37	41	42	2
2015-07-04	14	17	18	32	42	47	1
2015-07-08	5	12	13	33	38	39	4
2015-07-11	11	19	20	30	35	42	9
2015-07-15	9	18	34	43	45	48	2
2015-07-18	5	17	18	30	31	42	6
2015-07-22	18	19	20	22	33	43	7
2015-07-25	4	17	30	41	46	47	6
2015-07-29	18	25	30	37	39	44	5
2015-08-01	4	7	16	20	31	36	4
2015-08-05	7	10	15	35	38	39	1
2015-08-08	7	13	29	36	42	48	0
2015-08-12	6	10	15	24	28	45	9
2015-08-15	3	9	14	26	30	42	3
2015-08-19	16	22	24	28	38	48	2
2015-08-22	2	3	26	44	45	46	7
2015-08-26	3	16	26	30	36	42	2
2015-08-29	8	12	16	23	28	44	8
2015-09-02	2	3	16	18	20	35	1
2015-09-05	1	12	13	22	43	47	1
2015-09-09	2	19	26	28	44	46	2
2015-09-12	2	6	15	22	26	28	5
2015-09-16	1	4	5	24	30	42	2
2015-09-19	8	12	17	29	37	44	3
2015-09-23	10	14	18	24	33	44	9
2015-09-26	6	15	16	31	33	34	7
2015-09-30	1	2	16	22	39	49	8
2015-10-03	18	31	32	33	40	41	8
2015-10-07	7	11	12	25	28	33	4
2015-10-10	5	26	37	38	40	49	1
2015-10-14	15	17	22	28	29	41	5
2015-10-17	9	10	19	23	28	41	0
2015-10-21	4	17	18	24	39	49	2
2015-10-24	4	6	18	22	29	36	2
2015-10-28	1	18	29	33	47	49	0
2015-10-31	7	9	17	26	29	40	9
2015-11-04	5	12	24	33	40	45	6
2015-11-07	4	11	17	25	39	48	4
2015-11-11	14	15	20	25	28	41	3
2015-11-14	1	8	24	29	31	48	3
2015-11-18	9	19	21	33	48	49	9
2015-11-21	12	17	23	29	42	46	8
2015-11-25	14	19	36	41	43	46	9
2015-11-28	3	6	10	24	37	47	1
2015-12-02	3	10	12	26	31	44	8
2015-12-05	6	12	29	35	42	47	7
2015-12-09	3	30	32	37	44	48	4
2015-12-12	1	3	6	24	31	43	6
2015-12-16	9	13	21	24	27	36	3
2015-12-19	1	7	10	22	33	46	1
2015-12-23	13	18	21	32	34	47	8
2015-12-26	9	15	19	22	40	41	5
2015-12-30	8	14	17	26	27	45	4
