Date	1	2	3	4	5	6	SZ
2014-01-01	6	8	23	24	25	46	6
2014-01-04	16	19	25	36	39	48	1
2014-01-08	20	28	31	36	44	45	9
2014-01-11	5	8	14	23	29	38	1
2014-01-15	6	22	39	41	43	49	4
2014-01-18	11	15	16	26	32	36	2
2014-01-22	2	18	23	26	42	46	8
2014-01-25	24	32	36	37	45	48	8
2014-01-29	3	12	15	26	34	36	5
2014-02-01	17	18	42	46	47	49	2
2014-02-05	7	9	16	17	26	32	1
2014-02-08	4	18	29	33	42	44	4
2014-02-12	10	15	16	18	35	37	5
2014-02-15	7	8	17	31	44	48	1
2014-02-19	4	18	21	29	36	43	3
2014-02-22	25	26	30	32	39	46	5
2014-02-26	8	9	11	19	31	48	7
2014-03-01	5	13	24	28	38	47	1
2014-03-05	5	13	16	33	34	44	3
2014-03-08	10	16	24	32	43	45	9
2014-03-12	4	7	12	27	31	38	4
2014-03-15	3	12	23	33	36	41	9
2014-03-19	1	7	10	23	25	40	3
2014-03-22	7	10	29	30	34	46	6
2014-03-26	3	22	30	36	38	43	4
2014-03-29	5	7	8	11	20	24	1
2014-04-02	4	6	20	28	42	48	0
2014-04-05	14	17	21	37	42	47	4
2014-04-09	6	12	32	39	43	46	9
2014-04-12	13	16	28	38	48	49	1
2014-04-16	18	24	28	30	35	49	8
2014-04-19	3	4	25	46	47	48	4
2014-04-23	12	13	22	23	40	44	3
2014-04-26	3	7	23	34	35	48	1
2014-04-30	6	10	30	35	38	48	6
2014-05-03	2	14	34	35	40	41	3
2014-05-07	1	19	23	25	28	30	9
2014-05-10	9	11	20	21	26	42	1
2014-05-14	2	7	22	30	32	39	8
2014-05-17	9	21	24	37	39	42	9
2014-05-21	2	5	6	16	21	31	4
2014-05-24	2	7	13	16	27	34	9
2014-05-28	10	13	16	29	40	44	0
2014-05-31	5	13	17	19	31	41	5
2014-06-04	20	21	24	27	28	43	0
2014-06-07	12	23	27	35	42	47	2
2014-06-11	3	6	11	21	43	44	1
2014-06-14	6	11	12	17	42	47	5
2014-06-18	6	20	28	33	38	43	5
2014-06-21	12	21	30	32	41	44	5
2014-06-25	1	6	7	13	28	34	4
2014-06-28	2	18	26	32	36	39	3
2014-07-02	6	10	15	18	41	44	8
2014-07-05	6	10	22	24	38	41	0
2014-07-09	3	4	18	25	26	45	3
2014-07-12	5	17	26	29	37	39	2
2014-07-16	3	17	26	29	31	41	5
2014-07-19	5	6	19	34	41	49	0
2014-07-23	9	15	20	25	33	38	5
2014-07-26	14	26	28	30	33	38	7
2014-07-30	9	10	11	12	13	37	3
2014-08-02	6	8	11	20	40	41	7
2014-08-06	5	6	7	21	31	45	1
2014-08-09	3	11	15	22	37	40	5
2014-08-13	3	24	30	36	41	46	6
2014-08-16	2	5	10	15	29	49	8
2014-08-20	1	3	22	28	31	35	4
2014-08-23	7	9	10	18	23	36	7
2014-08-27	14	15	16	25	29	47	5
2014-08-30	14	18	21	25	39	43	3
2014-09-03	18	19	23	39	40	47	2
2014-09-06	6	11	17	18	32	33	6
2014-09-10	8	23	24	32	38	45	3
2014-09-13	7	11	25	27	33	39	3
2014-09-17	16	32	38	43	44	49	9
2014-09-20	1	6	14	40	42	47	6
2014-09-24	4	31	34	35	36	46	3
2014-09-27	9	13	16	19	39	48	5
2014-10-01	1	3	21	23	39	42	4
2014-10-04	4	7	24	31	33	45	6
2014-10-08	6	19	21	32	34	37	8
2014-10-11	1	23	32	34	36	44	0
2014-10-15	12	14	16	26	27	31	9
2014-10-18	11	15	27	29	30	48	0
2014-10-22	1	12	25	35	42	49	1
2014-10-25	22	23	28	30	31	35	8
2014-10-29	4	9	21	26	39	43	4
2014-11-01	4	14	24	30	41	48	7
2014-11-05	6	8	17	31	33	49	9
2014-11-08	1	8	9	13	41	45	8
2014-11-12	14	24	28	32	37	47	2
2014-11-15	10	13	14	19	25	31	6
2014-11-19	4	5	18	26	34	48	0
2014-11-22	1	5	6	11	25	37	9
2014-11-26	8	11	24	32	33	44	6
2014-11-29	7	17	24	30	38	46	7
2014-12-03	4	10	14	23	32	35	3
2014-12-06	1	16	21	29	44	47	2
2014-12-10	9	11	22	29	30	41	6
2014-12-13	5	8	12	18	26	43	6
2014-12-17	16	17	22	28	44	46	6
2014-12-20	3	4	6	10	24	32	9
2014-12-24	14	25	33	38	43	45	5
2014-12-27	10	36	43	44	45	48	7
2014-12-31	15	20	22	27	39	49	7
