Date	1	2	3	4	5	6	SZ
2017-01-04	5	13	21	37	39	48	2
2017-01-07	12	14	17	22	45	46	7
2017-01-11	20	27	29	32	34	38	1
2017-01-14	3	4	23	27	28	37	3
2017-01-18	10	11	13	28	39	40	1
2017-01-21	5	9	11	14	26	39	9
2017-01-25	1	2	14	17	25	49	5
2017-01-28	6	9	15	38	41	42	7
2017-02-01	3	13	19	21	25	42	9
2017-02-04	2	16	28	37	39	49	8
2017-02-08	14	22	28	30	41	46	6
2017-02-11	3	12	22	32	45	46	6
2017-02-15	7	13	18	33	36	39	4
2017-02-18	17	20	24	25	27	41	9
2017-02-22	1	5	7	25	42	46	3
2017-02-25	1	3	4	9	28	32	4
2017-03-01	12	22	29	30	31	38	4
2017-03-04	1	19	22	23	41	45	2
2017-03-08	3	7	16	26	28	35	6
2017-03-11	4	12	17	26	46	49	8
2017-03-15	7	15	16	25	26	40	1
2017-03-18	4	12	23	27	31	40	0
2017-03-22	4	15	18	21	22	38	6
2017-03-25	1	9	11	25	26	49	6
2017-03-29	9	21	24	25	28	47	2
2017-04-01	5	8	9	18	22	36	8
2017-04-05	1	6	7	22	41	49	2
2017-04-08	2	7	28	39	40	47	1
2017-04-12	10	11	14	24	26	48	5
2017-04-15	12	18	21	27	30	36	7
2017-04-19	19	23	27	30	41	48	0
2017-04-22	1	11	12	19	25	32	7
2017-04-26	25	31	34	37	39	42	3
2017-04-29	3	4	18	36	37	49	5
2017-05-03	4	5	12	18	20	33	8
2017-05-06	16	26	30	31	32	47	4
2017-05-10	9	18	26	38	39	42	8
2017-05-13	7	19	32	45	47	48	1
2017-05-17	1	2	23	26	36	43	3
2017-05-20	1	15	29	34	37	44	7
2017-05-24	6	13	19	25	26	44	3
2017-05-27	23	24	25	27	29	49	1
2017-05-31	9	17	24	27	36	48	7
2017-06-03	24	31	32	35	37	46	3
2017-06-07	6	17	18	28	33	37	4
2017-06-10	4	6	16	26	29	42	7
2017-06-14	29	30	32	33	36	44	1
2017-06-17	2	6	16	22	44	49	1
2017-06-21	4	6	7	39	41	44	4
2017-06-24	13	23	27	38	43	46	6
2017-06-28	13	17	29	38	41	42	4
2017-07-01	2	3	15	22	35	47	8
2017-07-05	7	33	34	39	40	47	0
2017-07-08	2	3	17	23	27	40	2
2017-07-12	18	22	30	36	44	49	7
2017-07-15	8	25	31	32	33	38	1
2017-07-19	17	19	21	27	36	41	1
2017-07-22	5	27	37	41	45	47	7
2017-07-26	12	15	18	26	27	33	0
2017-07-29	14	20	29	30	35	37	3
2017-08-02	21	22	23	34	36	49	5
2017-08-05	14	18	19	23	37	49	5
2017-08-09	1	10	18	39	41	49	7
2017-08-12	5	15	25	27	47	49	6
2017-08-16	6	9	29	36	38	49	3
2017-08-19	2	10	29	35	45	48	2
2017-08-23	16	23	25	28	32	49	6
2017-08-26	2	11	19	24	28	49	9
2017-08-30	5	7	9	21	29	34	3
2017-09-02	3	5	8	14	33	34	6
2017-09-06	12	16	19	28	33	48	3
2017-09-09	8	14	18	27	40	49	3
2017-09-13	11	16	17	18	30	40	6
2017-09-16	21	26	27	31	35	47	9
2017-09-20	3	9	28	30	36	46	3
2017-09-23	10	15	19	23	38	44	6
2017-09-27	17	20	25	31	33	37	6
2017-09-30	4	18	19	23	33	46	1
2017-10-04	11	15	16	17	19	45	4
2017-10-07	11	20	21	24	30	49	6
2017-10-11	3	6	17	20	21	42	7
2017-10-14	7	9	10	13	35	40	7
2017-10-18	4	7	10	11	13	38	4
2017-10-21	4	10	15	25	34	46	1
2017-10-25	1	18	29	32	36	42	8
2017-10-28	1	20	22	24	33	36	1
2017-11-01	3	8	15	18	21	31	9
2017-11-04	3	7	14	21	46	47	6
2017-11-08	7	14	24	37	38	43	7
2017-11-11	1	7	11	16	19	37	7
2017-11-15	6	23	35	40	45	46	5
2017-11-18	2	5	9	12	20	35	7
2017-11-22	24	28	29	32	34	48	9
2017-11-25	11	17	20	26	37	43	9
2017-11-29	9	16	25	28	30	32	8
2017-12-02	3	12	13	17	18	33	2
2017-12-06	11	18	19	29	35	43	9
2017-12-09	7	12	16	20	25	46	7
2017-12-13	2	3	9	14	17	27	0
2017-12-16	5	6	18	23	30	40	9
2017-12-20	8	13	35	38	39	44	4
2017-12-23	4	11	31	32	38	39	6
2017-12-27	17	19	31	37	45	46	0
2017-12-30	11	12	14	27	37	48	0
