Date	1	2	3	4	5	6	SZ
1963-01-06	4	6	16	20	23	30	-1
1963-01-13	1	14	25	26	38	41	-1
1963-01-20	4	13	19	33	43	46	-1
1963-01-27	11	14	30	37	46	48	-1
1963-02-03	15	16	18	27	31	36	-1
1963-02-10	10	11	13	25	26	30	-1
1963-02-17	9	35	42	43	44	46	-1
1963-02-24	11	13	15	17	41	45	-1
1963-03-03	9	11	22	26	35	39	-1
1963-03-10	8	19	26	27	41	47	-1
1963-03-17	11	12	21	39	41	44	-1
1963-03-24	10	18	25	45	48	49	-1
1963-03-31	1	10	18	25	27	29	-1
1963-04-07	1	2	6	23	38	44	-1
1963-04-15	5	18	25	32	40	45	-1
1963-04-21	2	20	27	31	37	49	-1
1963-04-28	28	34	36	43	46	48	-1
1963-05-05	7	11	17	19	26	36	-1
1963-05-12	3	6	20	27	30	35	-1
1963-05-19	4	5	10	11	21	34	-1
1963-05-26	28	31	34	37	42	46	-1
1963-06-03	6	12	20	38	44	49	-1
1963-06-09	11	15	27	30	31	39	-1
1963-06-16	5	19	22	23	35	38	-1
1963-06-23	7	24	35	36	43	47	-1
1963-06-30	3	17	19	29	40	46	-1
1963-07-07	6	12	22	31	48	49	-1
1963-07-14	1	23	24	30	37	38	-1
1963-07-21	7	12	19	24	31	32	-1
1963-07-28	4	8	28	30	40	44	-1
1963-08-04	17	23	30	31	38	48	-1
1963-08-11	2	8	19	20	23	37	-1
1963-08-18	6	9	11	36	37	45	-1
1963-08-25	4	8	22	24	26	38	-1
1963-09-01	7	26	30	34	38	40	-1
1963-09-08	23	26	30	34	44	48	-1
1963-09-15	14	19	21	28	44	46	-1
1963-09-22	11	14	17	23	29	45	-1
1963-09-29	2	3	11	29	37	46	-1
1963-10-06	1	7	11	28	39	40	-1
1963-10-13	18	19	32	34	35	43	-1
1963-10-20	3	4	12	26	30	32	-1
1963-10-27	3	10	11	21	26	43	-1
1963-11-03	5	17	23	33	34	38	-1
1963-11-10	4	14	18	25	31	38	-1
1963-11-17	13	24	28	31	32	40	-1
1963-11-24	7	10	17	30	36	40	-1
1963-12-01	14	15	27	32	37	45	-1
1963-12-08	7	20	22	24	33	37	-1
1963-12-15	1	7	9	19	31	36	-1
1963-12-22	2	12	16	21	29	37	-1
1963-12-29	5	6	9	16	29	36	-1
