Date	1	2	3	4	5	6	SZ
1987-01-03	4	7	10	21	30	40	-1
1987-01-10	6	10	24	31	47	49	-1
1987-01-17	19	29	31	39	40	45	-1
1987-01-24	2	16	27	32	39	46	-1
1987-01-31	7	19	38	40	42	49	-1
1987-02-07	1	9	10	23	26	37	-1
1987-02-14	13	15	30	31	42	44	-1
1987-02-21	3	10	24	33	46	47	-1
1987-02-28	4	5	20	23	31	43	-1
1987-03-07	6	18	29	40	48	49	-1
1987-03-14	14	15	28	32	33	34	-1
1987-03-21	10	14	22	39	41	49	-1
1987-03-28	10	13	18	41	42	43	-1
1987-04-04	13	16	18	27	47	49	-1
1987-04-11	1	9	14	15	22	49	-1
1987-04-18	4	12	27	30	37	44	-1
1987-04-25	8	16	18	36	38	45	-1
1987-05-02	7	21	22	33	37	39	-1
1987-05-09	2	12	14	19	23	30	-1
1987-05-16	15	16	19	39	42	47	-1
1987-05-23	3	8	11	21	26	45	-1
1987-05-30	5	7	12	27	41	44	-1
1987-06-06	10	15	22	23	26	36	-1
1987-06-13	13	15	16	19	20	27	-1
1987-06-20	4	15	20	24	27	40	-1
1987-06-27	20	25	26	31	33	40	-1
1987-07-04	1	6	17	27	29	42	-1
1987-07-11	2	4	14	16	22	23	-1
1987-07-18	3	25	33	38	42	43	-1
1987-07-25	1	6	7	20	45	46	-1
1987-08-01	1	33	43	46	48	49	-1
1987-08-08	9	19	23	38	45	49	-1
1987-08-15	11	17	21	23	28	31	-1
1987-08-22	1	8	22	32	34	40	-1
1987-08-29	1	9	25	35	36	46	-1
1987-09-05	7	11	27	28	41	47	-1
1987-09-12	1	5	21	40	41	45	-1
1987-09-19	18	20	24	32	41	43	-1
1987-09-26	8	12	19	33	43	45	-1
1987-10-03	16	35	42	46	47	48	-1
1987-10-10	11	15	17	41	46	49	-1
1987-10-17	3	4	7	12	27	33	-1
1987-10-24	11	18	19	20	33	48	-1
1987-10-31	9	20	37	39	46	48	-1
1987-11-07	14	21	22	23	25	42	-1
1987-11-14	6	19	23	30	36	45	-1
1987-11-21	18	20	23	25	31	38	-1
1987-11-28	9	10	11	16	35	44	-1
1987-12-05	4	6	17	22	34	42	-1
1987-12-12	2	14	16	19	25	41	-1
1987-12-19	21	29	31	32	38	46	-1
1987-12-26	9	12	18	31	38	41	-1
