Date	1	2	3	4	5	6	SZ
1997-01-04	6	10	31	44	46	48	2
1997-01-11	3	28	29	33	35	40	1
1997-01-18	10	19	28	36	44	47	1
1997-01-25	1	7	11	14	29	36	2
1997-02-01	10	22	24	26	31	39	5
1997-02-08	5	10	15	26	33	49	1
1997-02-15	16	27	30	34	38	47	1
1997-02-22	2	8	15	27	30	39	1
1997-03-01	5	7	13	20	22	44	0
1997-03-08	3	9	31	43	46	49	0
1997-03-15	2	7	8	27	31	41	0
1997-03-22	6	8	11	15	31	32	3
1997-03-29	18	23	26	28	44	49	9
1997-04-05	26	27	33	38	40	46	7
1997-04-12	7	13	18	22	26	36	2
1997-04-19	2	24	25	26	41	46	9
1997-04-26	9	14	24	27	33	36	7
1997-05-03	3	13	14	15	21	31	6
1997-05-10	1	8	11	19	47	49	8
1997-05-17	3	4	29	35	38	49	8
1997-05-24	6	8	14	23	26	46	0
1997-05-31	2	10	15	26	32	37	2
1997-06-07	4	9	14	41	45	47	4
1997-06-14	9	16	17	29	37	44	4
1997-06-21	2	15	18	27	29	43	0
1997-06-28	4	13	27	29	30	47	1
1997-07-05	3	14	23	26	36	46	6
1997-07-12	6	15	29	30	38	47	1
1997-07-19	8	10	11	18	23	45	1
1997-07-26	4	6	15	25	35	49	0
1997-08-02	3	8	21	26	33	42	7
1997-08-09	10	12	16	30	39	42	8
1997-08-16	14	39	40	43	45	48	3
1997-08-23	6	11	24	27	31	45	6
1997-08-30	8	13	18	29	35	49	9
1997-09-06	6	7	15	24	44	47	8
1997-09-13	10	16	35	36	37	44	0
1997-09-20	6	12	16	36	37	48	3
1997-09-27	11	15	16	34	40	43	5
1997-10-04	9	13	23	27	38	40	8
1997-10-11	5	6	29	30	32	45	2
1997-10-18	2	10	25	29	30	42	4
1997-10-25	16	21	31	46	47	48	2
1997-11-01	4	9	18	28	33	49	5
1997-11-08	1	15	26	27	28	32	7
1997-11-15	7	10	11	12	35	43	9
1997-11-22	10	33	36	39	47	48	4
1997-11-29	1	11	14	16	36	48	1
1997-12-06	1	13	15	34	40	49	5
1997-12-13	3	9	22	23	40	41	3
1997-12-20	14	19	34	35	39	42	6
1997-12-27	4	12	17	41	42	47	2
