Date	1	2	3	4	5	6	SZ
2008-01-02	2	7	10	27	30	49	2
2008-01-05	9	10	17	33	37	45	7
2008-01-09	26	28	30	38	40	41	2
2008-01-12	3	4	10	11	45	47	7
2008-01-16	8	16	19	27	47	48	0
2008-01-19	7	20	22	23	30	31	2
2008-01-23	10	11	15	16	28	37	1
2008-01-26	4	6	10	20	26	37	8
2008-01-30	6	7	12	27	46	48	8
2008-02-02	6	9	14	27	28	39	2
2008-02-06	4	6	25	26	41	49	9
2008-02-09	1	10	13	25	27	45	2
2008-02-13	1	7	20	25	33	42	0
2008-02-16	6	7	11	22	43	44	6
2008-02-20	1	18	22	23	37	42	7
2008-02-23	1	12	13	39	40	44	7
2008-02-27	9	18	21	34	36	39	0
2008-03-01	4	5	19	20	22	39	2
2008-03-05	6	12	16	18	34	44	7
2008-03-08	6	9	12	22	35	37	8
2008-03-12	2	9	22	24	37	44	8
2008-03-15	5	7	26	33	40	42	6
2008-03-19	4	21	22	34	43	48	4
2008-03-22	6	11	31	34	42	43	5
2008-03-26	10	17	28	29	34	36	4
2008-03-29	10	21	23	29	31	37	8
2008-04-02	1	14	31	33	36	48	2
2008-04-05	3	5	9	27	34	48	1
2008-04-09	2	8	27	31	35	42	4
2008-04-12	5	22	23	34	41	42	2
2008-04-16	9	10	11	28	40	46	1
2008-04-19	10	13	23	24	38	48	7
2008-04-23	2	8	26	32	35	39	9
2008-04-26	3	8	14	25	33	43	3
2008-04-30	4	5	37	39	40	45	3
2008-05-03	8	10	20	29	30	44	7
2008-05-07	16	24	30	31	36	49	9
2008-05-10	9	11	12	23	24	31	2
2008-05-14	8	13	18	29	38	41	1
2008-05-17	8	20	22	25	34	35	7
2008-05-21	2	10	16	21	45	48	0
2008-05-24	2	6	9	34	37	46	5
2008-05-28	3	9	24	31	32	34	6
2008-05-31	7	12	17	22	27	41	6
2008-06-04	7	8	27	30	43	47	4
2008-06-07	7	17	19	20	42	47	4
2008-06-11	16	24	31	41	44	47	2
2008-06-14	21	24	30	32	36	44	1
2008-06-18	3	4	32	39	40	43	5
2008-06-21	2	15	30	32	43	45	5
2008-06-25	13	20	30	32	37	47	4
2008-06-28	5	7	9	21	30	46	6
2008-07-02	1	9	12	22	23	27	6
2008-07-05	6	7	11	15	42	49	2
2008-07-09	9	11	12	21	34	44	4
2008-07-12	2	4	10	22	27	40	7
2008-07-16	15	17	24	27	32	37	2
2008-07-19	8	15	20	38	41	43	0
2008-07-23	2	15	22	25	38	42	4
2008-07-26	10	12	15	44	47	49	4
2008-07-30	4	23	25	29	36	45	0
2008-08-02	1	4	16	34	35	46	5
2008-08-06	4	17	22	28	29	40	3
2008-08-09	16	26	30	37	38	42	1
2008-08-13	4	14	26	32	41	45	2
2008-08-16	1	8	19	22	36	42	1
2008-08-20	15	16	19	28	36	40	7
2008-08-23	4	10	20	26	28	43	7
2008-08-27	15	18	20	29	31	33	9
2008-08-30	8	11	20	21	36	48	4
2008-09-03	3	7	8	38	43	45	2
2008-09-06	14	15	20	26	35	49	1
2008-09-10	2	10	23	24	32	34	2
2008-09-13	2	3	22	27	38	48	4
2008-09-17	7	8	17	35	36	47	0
2008-09-20	4	6	7	28	34	43	6
2008-09-24	3	21	28	39	45	47	4
2008-09-27	11	27	28	29	37	39	7
2008-10-01	9	11	20	31	35	42	2
2008-10-04	4	11	12	16	21	43	1
2008-10-08	5	9	11	13	30	39	3
2008-10-11	2	5	13	18	22	29	3
2008-10-15	4	14	26	34	35	47	8
2008-10-18	1	10	21	25	35	36	9
2008-10-22	13	15	17	18	20	31	5
2008-10-25	1	24	34	43	46	47	3
2008-10-29	4	21	26	31	42	45	8
2008-11-01	6	25	26	27	28	43	3
2008-11-05	2	3	4	12	44	49	2
2008-11-08	4	9	16	25	33	42	8
2008-11-12	5	16	20	33	41	48	6
2008-11-15	3	23	31	39	41	48	5
2008-11-19	4	14	17	32	36	44	3
2008-11-22	11	12	23	35	41	42	7
2008-11-26	2	23	25	32	43	49	4
2008-11-29	7	9	12	19	22	43	5
2008-12-03	8	15	16	33	44	47	3
2008-12-06	5	7	15	23	24	32	8
2008-12-10	12	14	15	17	31	38	4
2008-12-13	6	13	18	22	44	45	8
2008-12-17	1	12	16	24	32	49	8
2008-12-20	4	11	19	28	46	48	9
2008-12-24	1	22	39	42	43	47	2
2008-12-27	3	11	13	16	24	31	0
2008-12-31	6	24	29	30	36	49	2
